model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
gpt-oss 120B,8k-1k,16,False,0.093,False,0.121,False,0.093,h100,fp4,4,False,3882.781,False,2244381.859,112.578,3882.781
gpt-oss 120B,8k-1k,4,False,0.145,False,0.189,False,0.145,h100,fp4,2,False,2487.84,False,1438057.575,145.22,2487.84
gpt-oss 120B,8k-1k,16,False,0.151,False,0.197,False,0.151,h100,fp4,8,False,2388.009,False,1380351.782,139.457,2388.009
gpt-oss 120B,8k-1k,4,True,0.234,True,0.304,True,0.234,h100,fp4,4,True,1542.842,True,891816.167,179.847,1542.842
gpt-oss 120B,8k-1k,32,False,0.066,False,0.085,False,0.066,h100,fp4,4,False,5506.762,False,3183099.634,79.749,5506.762
gpt-oss 120B,8k-1k,8,True,0.141,True,0.184,True,0.141,h100,fp4,4,True,2557.804,True,1478499.165,149.735,2557.804
gpt-oss 120B,8k-1k,64,False,0.078,False,0.096,False,0.088,h200_trt,fp4,8,False,5026.588,False,2905542.123,73.39,5026.588
gpt-oss 120B,8k-1k,16,False,0.176,False,0.218,False,0.2,h200_trt,fp4,8,False,2220.798,False,1283698.398,129.542,2220.798
gpt-oss 120B,8k-1k,32,True,0.031,True,0.038,True,0.035,h200_trt,fp4,1,True,12811.401,True,7405433.976,46.358,12811.401
gpt-oss 120B,8k-1k,4,True,0.24,True,0.297,True,0.273,h200_trt,fp4,4,True,1629.892,True,942134.172,191.926,1629.892
gpt-oss 120B,8k-1k,4,True,0.144,True,0.178,True,0.164,h200_trt,fp4,2,True,2712.101,True,1567688.623,158.658,2712.101
gpt-oss 120B,8k-1k,16,False,0.06,False,0.074,False,0.068,h200_trt,fp4,2,False,6512.501,False,3764451.261,94.73,6512.501
gpt-oss 120B,8k-1k,8,True,0.057,True,0.07,True,0.064,h200_trt,fp4,1,True,6909.708,True,3994051.038,101.552,6909.708
gpt-oss 120B,8k-1k,64,False,0.047,False,0.058,False,0.053,h200_trt,fp4,4,False,8379.632,False,4843718.174,60.809,8379.632
gpt-oss 120B,8k-1k,4,True,0.414,True,0.51,True,0.469,h200_trt,fp4,8,True,946.971,True,547382.174,223.416,946.971
gpt-oss 120B,8k-1k,32,False,0.063,False,0.077,False,0.071,h200_trt,fp4,4,False,6248.002,False,3611561.574,91.771,6248.002
gpt-oss 120B,8k-1k,16,True,0.041,True,0.051,True,0.047,h200_trt,fp4,1,True,9478.53,True,5478919.003,68.519,9478.53
gpt-oss 120B,8k-1k,8,False,0.266,False,0.329,False,0.302,h200_trt,fp4,8,False,1471.185,False,850395.943,172.258,1471.185
gpt-oss 120B,8k-1k,8,True,0.088,True,0.109,True,0.1,h200_trt,fp4,2,True,4437.562,True,2565064.694,129.863,4437.562
gpt-oss 120B,8k-1k,32,False,0.109,False,0.135,False,0.124,h200_trt,fp4,8,False,3583.22,False,2071225.603,104.953,3583.22
gpt-oss 120B,8k-1k,8,False,0.151,False,0.187,False,0.172,h200_trt,fp4,4,False,2586.464,False,1495065.635,151.58,2586.464
gpt-oss 120B,8k-1k,16,False,0.096,False,0.118,False,0.109,h200_trt,fp4,4,False,4085.661,False,2361653.792,119.23,4085.661
gpt-oss 120B,8k-1k,4,False,0.089,False,0.109,False,0.101,h200_trt,fp4,1,False,4416.486,False,2552882.262,129.79,4416.486
gpt-oss 120B,8k-1k,64,True,0.026,True,0.032,True,0.029,h200_trt,fp4,1,True,15274.307,True,8829079.081,32.109,15274.307
gpt-oss 120B,8k-1k,32,False,0.042,False,0.052,False,0.048,h200_trt,fp4,2,False,9352.992,False,5406353.884,68.024,9352.992
gpt-oss 120B,8k-1k,64,False,0.031,False,0.039,False,0.036,h200_trt,fp4,2,False,12507.276,False,7229639.501,44.475,12507.276
gpt-oss 120B,8k-1k,4,True,0.162,True,0.194,True,0.241,b200_trt,fp4,4,True,3342.589,True,1540363.745,391.502,3342.589
gpt-oss 120B,8k-1k,16,True,0.058,True,0.07,True,0.087,b200_trt,fp4,4,True,9261.921,True,4268166.283,269.154,9261.921
gpt-oss 120B,8k-1k,8,False,0.185,False,0.222,False,0.276,b200_trt,fp4,8,False,2923.285,False,1347135.805,342.541,2923.285
gpt-oss 120B,8k-1k,16,False,0.027,False,0.033,False,0.041,b200_trt,fp4,1,False,19830.778,False,9138607.478,142.676,19830.778
gpt-oss 120B,8k-1k,4,False,0.061,False,0.073,False,0.091,b200_trt,fp4,1,False,8862.186,False,4083956.645,257.454,8862.186
gpt-oss 120B,8k-1k,64,False,0.026,False,0.032,False,0.039,b200_trt,fp4,4,False,20532.536,False,9461997.997,147.29,20532.536
gpt-oss 120B,8k-1k,32,True,0.026,True,0.031,True,0.038,b200_trt,fp4,2,True,21207.607,True,9773090.647,153.212,21207.607
gpt-oss 120B,8k-1k,32,False,0.02,False,0.024,False,0.03,b200_trt,fp4,1,False,27277.665,False,12570352.625,98.215,27277.665
gpt-oss 120B,8k-1k,64,False,0.049,False,0.059,False,0.073,b200_trt,fp4,8,False,11071.233,False,5101950.817,158.841,11071.233
gpt-oss 120B,8k-1k,8,True,0.098,True,0.118,True,0.146,b200_trt,fp4,4,True,5506.185,True,2537412.465,322.023,5506.185
gpt-oss 120B,8k-1k,8,False,0.041,False,0.049,False,0.061,b200_trt,fp4,1,False,13309.727,False,6133514.796,189.76,13309.727
gpt-oss 120B,8k-1k,64,True,0.018,True,0.022,True,0.027,b200_trt,fp4,2,True,29507.484,True,13597918.97,105.274,29507.484
gpt-oss 120B,8k-1k,8,False,0.059,False,0.071,False,0.088,b200_trt,fp4,2,False,9184.84,False,4232645.35,268.725,9184.84
gpt-oss 120B,8k-1k,4,True,0.309,True,0.371,True,0.46,b200_trt,fp4,8,True,1752.674,True,807684.001,411.087,1752.674
gpt-oss 120B,8k-1k,32,False,0.072,False,0.087,False,0.108,b200_trt,fp4,8,False,7475.133,False,3444761.781,218.53,7475.133
gpt-oss 120B,8k-1k,4,False,0.104,False,0.125,False,0.155,b200_trt,fp4,2,False,5199.858,False,2396247.729,302.307,5199.858
gpt-oss 120B,8k-1k,64,True,0.015,True,0.017,True,0.022,b200_trt,fp4,1,True,37172.616,True,17130237.578,65.956,37172.616
gpt-oss 120B,8k-1k,32,False,0.039,False,0.047,False,0.058,b200_trt,fp4,4,False,13827.437,False,6372090.612,201.184,13827.437
gpt-oss 120B,8k-1k,16,False,0.112,False,0.134,False,0.166,b200_trt,fp4,8,False,4846.45,False,2233386.944,282.997,4846.45
gpt-oss 120B,8k-1k,16,True,0.038,True,0.046,True,0.057,b200_trt,fp4,2,True,14227.318,True,6556367.525,206.235,14227.318
gpt-oss 120B,8k-1k,64,False,0.033,False,0.04,False,0.049,b200,fp4,4,False,16442.453,False,7577167.443,117.889,16442.453
gpt-oss 120B,8k-1k,4,True,0.227,True,0.272,True,0.337,b200,fp4,4,True,2390.78,True,1101741.81,280.385,2390.78
gpt-oss 120B,8k-1k,32,False,0.048,False,0.057,False,0.071,b200,fp4,4,False,11345.626,False,5228398.886,166.279,11345.626
gpt-oss 120B,8k-1k,32,False,0.088,False,0.106,False,0.131,b200,fp4,8,False,6153.889,False,2835893.327,180.947,6153.889
gpt-oss 120B,8k-1k,32,True,0.032,True,0.038,True,0.047,b200,fp4,2,True,17076.643,True,7869420.739,124.408,17076.643
gpt-oss 120B,8k-1k,64,False,0.023,False,0.028,False,0.034,b200,fp4,2,False,23381.251,False,10774770.245,83.737,23381.251
gpt-oss 120B,8k-1k,8,False,0.127,False,0.152,False,0.189,b200,fp4,4,False,4271.533,False,1968448.222,251.709,4271.533
gpt-oss 120B,8k-1k,4,True,0.123,True,0.148,True,0.183,b200,fp4,2,True,4390.017,True,2023049.378,257.42,4390.017
gpt-oss 120B,8k-1k,16,False,0.047,False,0.056,False,0.07,b200,fp4,2,False,11587.432,False,5339830.238,168.806,11587.432
gpt-oss 120B,8k-1k,16,False,0.075,False,0.09,False,0.111,b200,fp4,4,False,7233.16,False,3333253.597,211.468,7233.16
gpt-oss 120B,8k-1k,8,False,0.073,False,0.088,False,0.109,b200,fp4,2,False,7411.161,False,3415281.526,217.43,7411.161
gpt-oss 120B,8k-1k,64,True,0.018,True,0.021,True,0.026,b200,fp4,1,True,30459.347,True,14036565.569,54.141,30459.347
gpt-oss 120B,8k-1k,16,False,0.033,False,0.039,False,0.048,b200,fp4,1,False,16644.527,False,7670289.065,120.702,16644.527
gpt-oss 120B,8k-1k,32,True,0.023,True,0.028,True,0.034,b200,fp4,1,True,23463.515,True,10812679.646,84.947,23463.515
gpt-oss 120B,8k-1k,4,True,0.07,True,0.085,True,0.105,b200,fp4,1,True,7686.56,True,3542193.528,225.972,7686.56
gpt-oss 120B,8k-1k,64,False,0.063,False,0.076,False,0.094,b200,fp4,8,False,8580.453,False,3954125.926,123.372,8580.453
gpt-oss 120B,8k-1k,8,True,0.046,True,0.055,True,0.068,b200,fp4,1,True,11790.229,True,5433285.365,172.715,11790.229
gpt-oss 120B,8k-1k,4,True,0.429,True,0.515,True,0.639,b200,fp4,8,True,1261.221,True,581207.756,295.516,1261.221
gpt-oss 120B,8k-1k,16,False,0.142,False,0.17,False,0.211,b200,fp4,8,False,3817.49,False,1759211.861,223.748,3817.49
gpt-oss 120B,8k-1k,8,True,0.121,True,0.151,True,0.168,mi300x,fp4,4,True,2569.372,True,1435403.084,158.757,2569.372
gpt-oss 120B,8k-1k,4,False,0.085,False,0.106,False,0.117,mi300x,fp4,1,False,3677.78,False,2054625.689,111.353,3677.78
gpt-oss 120B,8k-1k,8,False,0.227,False,0.284,False,0.314,mi300x,fp4,8,False,1371.371,False,766129.014,167.984,1371.371
gpt-oss 120B,8k-1k,16,False,0.047,False,0.058,False,0.065,mi300x,fp4,1,False,6664.781,False,3723341.586,48.729,6664.781
gpt-oss 120B,8k-1k,16,True,0.083,True,0.103,True,0.114,mi300x,fp4,4,True,3765.156,True,2103439.014,112.837,3765.156
gpt-oss 120B,8k-1k,16,False,0.142,False,0.178,False,0.197,mi300x,fp4,8,False,2188.143,False,1222426.181,133.551,2188.143
gpt-oss 120B,8k-1k,4,True,0.397,True,0.497,True,0.55,mi300x,fp4,8,True,783.087,True,437478.688,191.206,783.087
gpt-oss 120B,8k-1k,64,True,0.032,True,0.04,True,0.045,mi300x,fp4,2,True,9616.29,True,5372229.213,34.313,9616.29
gpt-oss 120B,8k-1k,32,False,0.098,False,0.123,False,0.136,mi300x,fp4,8,False,3165.534,False,1768454.899,96.174,3165.534
gpt-oss 120B,8k-1k,32,False,0.045,False,0.056,False,0.062,mi300x,fp4,2,False,6911.558,False,3861205.509,50.323,6911.558
gpt-oss 120B,8k-1k,4,False,0.133,False,0.167,False,0.185,mi300x,fp4,2,False,2330.676,False,1302053.456,141.603,2330.676
gpt-oss 120B,8k-1k,8,False,0.063,False,0.078,False,0.087,mi300x,fp4,1,False,4973.188,False,2778317.072,73.915,4973.188
gpt-oss 120B,8k-1k,64,True,0.042,True,0.053,True,0.058,mi300x,fp4,4,True,7400.795,True,4134522.442,53.787,7400.795
gpt-oss 120B,8k-1k,32,True,0.033,True,0.041,True,0.045,mi300x,fp4,1,True,9512.475,True,5314231.935,34.891,9512.475
gpt-oss 120B,8k-1k,16,False,0.062,False,0.078,False,0.086,mi300x,fp4,2,False,5006.718,False,2797049.317,74.421,5006.718
gpt-oss 120B,8k-1k,64,True,0.027,True,0.033,True,0.037,mi300x,fp4,1,True,11657.701,True,6512681.885,20.762,11657.701
gpt-oss 120B,8k-1k,8,False,0.086,False,0.107,False,0.119,mi300x,fp4,2,False,3628.443,False,2027063.32,108.587,3628.443
gpt-oss 120B,8k-1k,4,True,0.203,True,0.253,True,0.281,mi300x,fp4,4,True,1534.563,True,857297.704,188.133,1534.563
gpt-oss 120B,8k-1k,32,True,0.056,True,0.071,True,0.078,mi300x,fp4,4,True,5514.93,True,3080966.297,82.429,5514.93
gpt-oss 120B,8k-1k,64,False,0.069,False,0.086,False,0.095,mi300x,fp4,8,False,4521.383,False,2525912.223,66.228,4521.383
gpt-oss 120B,8k-1k,8,False,0.117,False,0.15,False,0.165,mi355x,fp4,4,False,3526.967,False,1330931.028,209.755,3526.967
gpt-oss 120B,8k-1k,16,False,0.118,False,0.151,False,0.167,mi355x,fp4,8,False,3497.749,False,1319905.471,209.992,3497.749
gpt-oss 120B,8k-1k,64,True,0.015,True,0.019,True,0.021,mi355x,fp4,1,True,27971.222,True,10555178.267,49.861,27971.222
gpt-oss 120B,8k-1k,64,False,0.052,False,0.067,False,0.074,mi355x,fp4,8,False,7919.809,False,2988607.218,115.247,7919.809
gpt-oss 120B,8k-1k,32,False,0.051,False,0.066,False,0.073,mi355x,fp4,4,False,7985.982,False,3013578.075,117.841,7985.982
gpt-oss 120B,8k-1k,32,False,0.077,False,0.099,False,0.11,mi355x,fp4,8,False,5316.877,False,2006368.778,158.964,5316.877
gpt-oss 120B,8k-1k,8,True,0.037,True,0.047,True,0.052,mi355x,fp4,1,True,11134.483,True,4201691.769,163.864,11134.483
gpt-oss 120B,8k-1k,4,False,0.203,False,0.26,False,0.288,mi355x,fp4,4,False,2026.108,False,764569.093,240.6,2026.108
gpt-oss 120B,8k-1k,64,False,0.038,False,0.049,False,0.054,mi355x,fp4,4,False,10817.457,False,4082059.403,77.77,10817.457
gpt-oss 120B,8k-1k,4,True,0.057,True,0.073,True,0.081,mi355x,fp4,1,True,7207.351,True,2719754.986,212.822,7207.351
gpt-oss 120B,8k-1k,32,True,0.019,True,0.024,True,0.027,mi355x,fp4,1,True,21571.345,True,8140130.165,78.923,21571.345
gpt-oss 120B,8k-1k,8,True,0.195,True,0.25,True,0.276,mi355x,fp4,8,True,2112.177,True,797048.078,250.438,2112.177
gpt-oss 120B,8k-1k,4,True,0.359,True,0.461,True,0.51,mi355x,fp4,8,True,1144.806,True,432002.319,270.669,1144.806
gpt-oss 120B,8k-1k,16,False,0.074,False,0.095,False,0.105,mi355x,fp4,4,False,5552.287,False,2095202.611,165.96,5552.287
gpt-oss 120B,8k-1k,16,True,0.026,True,0.033,True,0.037,mi355x,fp4,1,True,15867.936,True,5987900.559,116.031,15867.936
gpt-oss 120B,1k-8k,64,False,0.31,False,0.385,False,0.436,mi325x,fp4,8,False,1146.857,False,526081.139,131.083,1146.857
gpt-oss 120B,1k-8k,8,False,0.514,False,0.639,False,0.723,mi325x,fp4,2,False,691.206,False,317066.981,157.844,691.206
gpt-oss 120B,1k-8k,16,False,0.251,False,0.312,False,0.353,mi325x,fp4,1,False,1416.896,False,649952.36,80.545,1416.896
gpt-oss 120B,1k-8k,64,True,0.109,True,0.135,True,0.153,mi325x,fp4,1,True,3275.056,True,1502319.291,46.252,3275.056
gpt-oss 120B,1k-8k,4,False,0.567,False,0.705,False,0.798,mi325x,fp4,1,False,626.864,False,287552.264,141.087,626.864
gpt-oss 120B,1k-8k,64,True,0.215,True,0.267,True,0.302,mi325x,fp4,4,True,1653.07,True,758288.941,94.577,1653.07
gpt-oss 120B,1k-8k,64,True,0.142,True,0.177,True,0.2,mi325x,fp4,2,True,2498.501,True,1146101.594,70.627,2498.501
gpt-oss 120B,1k-8k,32,True,0.302,True,0.375,True,0.424,mi325x,fp4,4,True,1178.815,True,540740.649,136.307,1178.815
gpt-oss 120B,1k-8k,32,False,0.221,False,0.274,False,0.31,mi325x,fp4,2,False,1610.807,False,738902.142,91.643,1610.807
gpt-oss 120B,1k-8k,4,True,1.489,True,1.85,True,2.095,mi325x,fp4,4,True,238.713,True,109501.27,216.721,238.713
gpt-oss 120B,1k-8k,8,True,0.812,True,1.009,True,1.142,mi325x,fp4,4,True,437.759,True,200806.666,201.046,437.759
gpt-oss 120B,1k-8k,16,False,0.865,False,1.074,False,1.216,mi325x,fp4,8,False,411.157,False,188604.324,188.709,411.157
gpt-oss 120B,1k-8k,16,False,0.615,False,0.765,False,0.865,mi325x,fp4,4,False,577.708,False,265003.732,131.883,577.708
gpt-oss 120B,1k-8k,8,False,1.549,False,1.924,False,2.178,mi325x,fp4,8,False,229.609,False,105325.263,211.017,229.609
gpt-oss 120B,1k-8k,4,True,2.86,True,3.552,True,4.021,mi325x,fp4,8,True,124.341,True,57037.383,224.717,124.341
gpt-oss 120B,1k-8k,8,False,0.361,False,0.448,False,0.508,mi325x,fp4,1,False,985.054,False,451859.835,113.018,985.054
gpt-oss 120B,1k-8k,16,False,0.344,False,0.427,False,0.484,mi325x,fp4,2,False,1033.896,False,474264.011,117.693,1033.896
gpt-oss 120B,1k-8k,4,False,0.88,False,1.093,False,1.237,mi325x,fp4,2,False,404.203,False,185414.045,182.525,404.203
gpt-oss 120B,1k-8k,32,True,0.514,True,0.639,True,0.723,mi325x,fp4,8,True,691.7,True,317293.63,158.959,691.7
gpt-oss 120B,1k-8k,32,False,0.159,False,0.197,False,0.223,mi325x,fp4,1,False,2237.945,False,1026580.192,63.206,2237.945
gpt-oss 120B,1k-8k,64,True,0.209,True,0.258,True,0.238,h200_trt,fp4,4,True,1870.673,True,1081313.658,106.679,1870.673
gpt-oss 120B,1k-8k,16,False,0.365,False,0.451,False,0.415,h200_trt,fp4,2,False,1071.77,False,619520.174,121.487,1071.77
gpt-oss 120B,1k-8k,8,True,1.016,True,1.254,True,1.153,h200_trt,fp4,4,True,385.521,True,222844.543,175.679,385.521
gpt-oss 120B,1k-8k,32,True,0.339,True,0.418,True,0.385,h200_trt,fp4,4,True,1155.094,True,667684.572,132.022,1155.094
gpt-oss 120B,1k-8k,16,False,0.6,False,0.741,False,0.681,h200_trt,fp4,4,False,652.291,False,377046.678,148.362,652.291
gpt-oss 120B,1k-8k,16,False,1.149,False,1.418,False,1.304,h200_trt,fp4,8,False,340.771,False,196977.372,154.915,340.771
gpt-oss 120B,1k-8k,32,False,0.622,False,0.767,False,0.706,h200_trt,fp4,8,False,629.947,False,364131.321,143.666,629.947
gpt-oss 120B,1k-8k,32,False,0.222,False,0.274,False,0.252,h200_trt,fp4,2,False,1766.035,False,1020829.757,100.666,1766.035
gpt-oss 120B,1k-8k,16,False,0.242,False,0.298,False,0.274,h200_trt,fp4,1,False,1621.611,False,937347.22,92.083,1621.611
gpt-oss 120B,1k-8k,4,True,1.008,True,1.244,True,1.144,h200_trt,fp4,2,True,388.383,True,224499.06,174.215,388.383
gpt-oss 120B,1k-8k,8,True,0.587,True,0.725,True,0.666,h200_trt,fp4,2,True,667.065,True,385586.805,152.323,667.065
gpt-oss 120B,1k-8k,8,False,0.367,False,0.453,False,0.416,h200_trt,fp4,1,False,1068.006,False,617344.746,119.661,1068.006
gpt-oss 120B,1k-8k,32,False,0.152,False,0.187,False,0.172,h200_trt,fp4,1,False,2581.47,False,1492179.449,74.215,2581.47
gpt-oss 120B,1k-8k,64,True,0.141,True,0.174,True,0.16,h200_trt,fp4,2,True,2770.185,True,1601262.952,79.067,2770.185
gpt-oss 120B,1k-8k,4,True,2.943,True,3.631,True,3.339,h200_trt,fp4,8,True,133.101,True,76936.851,240.928,133.101
gpt-oss 120B,1k-8k,4,False,0.599,False,0.74,False,0.68,h200_trt,fp4,1,False,653.577,False,377790.117,146.915,653.577
gpt-oss 120B,1k-8k,64,True,0.122,True,0.151,True,0.138,h200_trt,fp4,1,True,3211.282,True,1856232.19,54.508,3211.282
gpt-oss 120B,1k-8k,8,False,1.853,False,2.287,False,2.103,h200_trt,fp4,8,False,211.363,False,122175.3,192.985,211.363
gpt-oss 120B,1k-8k,4,True,1.699,True,2.097,True,1.928,h200_trt,fp4,4,True,230.48,True,133225.389,207.573,230.48
gpt-oss 120B,1k-8k,64,False,0.358,False,0.441,False,0.406,h200_trt,fp4,8,False,1094.854,False,632863.696,125.34,1094.854
gpt-oss 120B,1k-8k,64,True,0.144,True,0.18,True,0.2,mi300x,fp4,2,True,2156.143,True,1204549.43,60.884,2156.143
gpt-oss 120B,1k-8k,16,True,0.483,True,0.604,True,0.668,mi300x,fp4,4,True,644.153,True,359862.123,145.797,644.153
gpt-oss 120B,1k-8k,64,True,0.197,True,0.247,True,0.273,mi300x,fp4,4,True,1577.569,True,881323.253,89.695,1577.569
gpt-oss 120B,1k-8k,64,True,0.123,True,0.154,True,0.17,mi300x,fp4,1,True,2527.245,True,1411868.86,35.538,2527.245
gpt-oss 120B,1k-8k,4,True,1.449,True,1.811,True,2.005,mi300x,fp4,4,True,214.717,True,119953.855,194.719,214.717
gpt-oss 120B,1k-8k,8,False,0.392,False,0.49,False,0.542,mi300x,fp4,1,False,793.904,False,443521.738,90.808,793.904
gpt-oss 120B,1k-8k,16,False,0.254,False,0.317,False,0.351,mi300x,fp4,1,False,1226.645,False,685276.524,69.83,1226.645
gpt-oss 120B,1k-8k,8,True,0.773,True,0.967,True,1.07,mi300x,fp4,4,True,402.249,True,224720.339,185.462,402.249
gpt-oss 120B,1k-8k,64,False,0.337,False,0.421,False,0.467,mi300x,fp4,8,False,922.678,False,515462.698,105.036,922.678
gpt-oss 120B,1k-8k,4,False,0.847,False,1.059,False,1.173,mi300x,fp4,2,False,367.126,False,205098.453,169.239,367.126
gpt-oss 120B,1k-8k,32,False,0.51,False,0.637,False,0.705,mi300x,fp4,8,False,610.551,False,341090.07,138.685,610.551
gpt-oss 120B,1k-8k,4,False,0.558,False,0.698,False,0.773,mi300x,fp4,1,False,557.07,False,311212.071,124.199,557.07
gpt-oss 120B,1k-8k,32,False,0.186,False,0.232,False,0.257,mi300x,fp4,1,False,1676.038,False,936333.933,47.278,1676.038
gpt-oss 120B,1k-8k,16,False,0.359,False,0.448,False,0.496,mi300x,fp4,2,False,867.648,False,484719.626,97.484,867.648
gpt-oss 120B,1k-8k,8,False,0.544,False,0.68,False,0.753,mi300x,fp4,2,False,571.639,False,319351.511,131.033,571.639
gpt-oss 120B,1k-8k,8,True,1.46,True,1.824,True,2.02,mi300x,fp4,8,True,213.151,True,119078.942,195.827,213.151
gpt-oss 120B,1k-8k,4,True,2.655,True,3.319,True,3.674,mi300x,fp4,8,True,117.182,True,65464.637,212.661,117.182
gpt-oss 120B,1k-8k,16,False,0.851,False,1.064,False,1.178,mi300x,fp4,8,False,365.448,False,204160.93,168.087,365.448
gpt-oss 120B,1k-8k,32,False,0.226,False,0.283,False,0.313,mi300x,fp4,2,False,1374.054,False,767627.746,77.474,1374.054
gpt-oss 120B,1k-8k,32,True,0.317,True,0.396,True,0.439,mi300x,fp4,4,True,981.778,True,548479.11,112.109,981.778
gpt-oss 120B,1k-8k,4,False,1.001,False,1.301,False,1.001,h100,fp4,2,False,360.883,False,208603.071,162.521,360.883
gpt-oss 120B,1k-8k,64,False,0.377,False,0.49,False,0.377,h100,fp4,8,False,957.419,False,553421.554,108.821,957.419
gpt-oss 120B,1k-8k,4,True,1.665,True,2.164,True,1.665,h100,fp4,4,True,216.895,True,125372.633,195.619,216.895
gpt-oss 120B,1k-8k,64,True,0.169,True,0.22,True,0.169,h100,fp4,2,True,2138.075,True,1235881.617,59.916,2138.075
gpt-oss 120B,1k-8k,16,True,0.565,True,0.734,True,0.565,h100,fp4,4,True,639.579,True,369699.052,146.533,639.579
gpt-oss 120B,1k-8k,16,False,0.959,False,1.247,False,0.959,h100,fp4,8,False,376.599,False,217687.326,171.756,376.599
gpt-oss 120B,1k-8k,8,False,0.602,False,0.783,False,0.602,h100,fp4,2,False,599.393,False,346470.133,136.324,599.393
gpt-oss 120B,1k-8k,32,False,0.247,False,0.322,False,0.247,h100,fp4,2,False,1459.863,False,843851.474,83.116,1459.863
gpt-oss 120B,1k-8k,16,False,0.378,False,0.491,False,0.378,h100,fp4,2,False,956.461,False,552867.701,108.989,956.461
gpt-oss 120B,1k-8k,4,True,2.998,True,3.897,True,2.998,h100,fp4,8,True,120.454,True,69626.351,217.884,120.454
gpt-oss 120B,1k-8k,32,True,0.353,True,0.459,True,0.353,h100,fp4,4,True,1023.648,True,591703.779,115.432,1023.648
gpt-oss 120B,1k-8k,8,True,0.956,True,1.242,True,0.956,h100,fp4,4,True,377.873,True,218423.668,171.952,377.873
gpt-oss 120B,1k-8k,32,False,0.575,False,0.747,False,0.575,h100,fp4,8,False,628.072,False,363047.115,142.816,628.072
gpt-oss 120B,1k-8k,64,True,0.235,True,0.305,True,0.235,h100,fp4,4,True,1538.257,True,889165.875,87.029,1538.257
gpt-oss 120B,1k-8k,8,True,1.671,True,2.173,True,1.671,h100,fp4,8,True,216.046,True,124881.932,196.687,216.046
gpt-oss 120B,1k-8k,4,True,1.493,True,1.842,True,1.694,h200,fp4,4,True,262.4,True,151676.252,237.339,262.4
gpt-oss 120B,1k-8k,32,False,0.179,False,0.221,False,0.203,h200,fp4,1,False,2187.094,False,1264216.121,62.152,2187.094
gpt-oss 120B,1k-8k,4,False,3.13,False,3.863,False,3.552,h200,fp4,8,False,125.129,False,72329.158,225.573,125.129
gpt-oss 120B,1k-8k,8,True,0.852,True,1.051,True,0.966,h200,fp4,4,True,459.884,True,265829.067,209.325,459.884
gpt-oss 120B,1k-8k,8,False,0.392,False,0.484,False,0.445,h200,fp4,1,False,998.458,False,577143.633,113.533,998.458
gpt-oss 120B,1k-8k,16,False,0.361,False,0.445,False,0.409,h200,fp4,2,False,1085.917,False,627697.511,122.303,1085.917
gpt-oss 120B,1k-8k,32,True,0.322,True,0.397,True,0.365,h200,fp4,4,True,1217.67,True,703855.262,138.4,1217.67
gpt-oss 120B,1k-8k,16,False,0.262,False,0.323,False,0.297,h200,fp4,1,False,1494.909,False,864109.396,84.17,1494.909
gpt-oss 120B,1k-8k,64,False,0.331,False,0.409,False,0.376,h200,fp4,8,False,1182.615,False,683592.695,134.714,1182.615
gpt-oss 120B,1k-8k,16,False,0.87,False,1.074,False,0.987,h200,fp4,8,False,450.135,False,260193.63,206.555,450.135
gpt-oss 120B,1k-8k,4,False,0.574,False,0.709,False,0.652,h200,fp4,1,False,681.919,False,394172.739,154.693,681.919
gpt-oss 120B,1k-8k,16,False,0.521,False,0.643,False,0.591,h200,fp4,4,False,751.605,False,434453.646,170.185,751.605
gpt-oss 120B,1k-8k,32,False,0.234,False,0.289,False,0.266,h200,fp4,2,False,1670.277,False,965478.14,93.991,1670.277
gpt-oss 120B,1k-8k,64,True,0.159,True,0.196,True,0.181,h200,fp4,2,True,2461.359,True,1422751.012,69.296,2461.359
gpt-oss 120B,1k-8k,64,True,0.131,True,0.162,True,0.149,h200,fp4,1,True,2983.687,True,1724674.344,41.887,2983.687
gpt-oss 120B,1k-8k,32,True,0.508,True,0.627,True,0.577,h200,fp4,8,True,770.623,True,445446.974,176.09,770.623
gpt-oss 120B,1k-8k,8,False,1.574,False,1.943,False,1.786,h200,fp4,8,False,248.809,False,143820.283,227.743,248.809
gpt-oss 120B,1k-8k,8,False,0.553,False,0.683,False,0.628,h200,fp4,2,False,707.885,False,409182.325,159.474,707.885
gpt-oss 120B,1k-8k,64,True,0.216,True,0.266,True,0.245,h200,fp4,4,True,1814.522,True,1048856.425,102.627,1814.522
gpt-oss 120B,1k-8k,4,False,0.905,False,1.117,False,1.027,h200,fp4,2,False,432.675,False,250100.989,196.817,432.675
gpt-oss 120B,1k-8k,64,True,0.115,True,0.138,True,0.171,b200,fp4,2,True,4715.568,True,2173072.93,135.416,4715.568
gpt-oss 120B,1k-8k,32,True,0.279,True,0.335,True,0.415,b200,fp4,4,True,1940.128,True,894068.203,222.081,1940.128
gpt-oss 120B,1k-8k,32,False,0.177,False,0.213,False,0.264,b200,fp4,2,False,3053.448,False,1407119.066,174.244,3053.448
gpt-oss 120B,1k-8k,4,True,3.039,True,3.647,True,4.52,b200,fp4,8,True,178.228,True,82132.529,321.396,178.228
