model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
Llama 3.3 70B Instruct,1k-1k,32,False,0.227,False,0.292,False,0.322,mi355x,fp8,2,False,1809.294,False,682752.341,15.853,1809.294
Llama 3.3 70B Instruct,1k-1k,32,False,0.241,False,0.31,False,0.343,mi355x,fp4,2,False,1702.393,False,642412.325,16.816,1702.393
Llama 3.3 70B Instruct,1k-1k,4,False,1.153,False,1.481,False,1.636,mi355x,fp4,2,False,356.463,False,134514.517,9.954,356.463
Llama 3.3 70B Instruct,1k-1k,64,True,0.093,True,0.119,True,0.132,mi355x,fp4,1,True,4432.596,True,1672677.594,26.042,4432.596
Llama 3.3 70B Instruct,1k-1k,4,True,3.37,True,4.326,True,4.781,mi355x,fp4,8,True,122.007,True,46040.271,7.186,122.007
Llama 3.3 70B Instruct,1k-1k,32,False,0.361,False,0.463,False,0.512,mi355x,fp4,4,False,1138.794,False,429733.489,12.544,1138.794
Llama 3.3 70B Instruct,1k-1k,32,True,0.15,True,0.193,True,0.214,mi355x,fp8,1,True,2732.1,True,1030980.977,21.084,2732.1
Llama 3.3 70B Instruct,1k-1k,32,True,0.323,True,0.415,True,0.459,mi355x,fp8,4,True,1271.248,True,479716.133,11.275,1271.248
Llama 3.3 70B Instruct,1k-1k,64,False,0.153,False,0.196,False,0.216,mi355x,fp8,2,False,2695.049,False,1016999.435,21.438,2695.049
Llama 3.3 70B Instruct,1k-1k,16,False,0.373,False,0.479,False,0.53,mi355x,fp8,2,False,1100.878,False,415425.536,13.078,1100.878
Llama 3.3 70B Instruct,1k-1k,64,True,0.213,True,0.273,True,0.302,mi355x,fp8,4,True,1934.477,True,729991.324,14.92,1934.477
Llama 3.3 70B Instruct,1k-1k,8,False,0.665,False,0.853,False,0.943,mi355x,fp4,2,False,618.67,False,233460.509,11.676,618.67
Llama 3.3 70B Instruct,1k-1k,4,False,0.964,False,1.198,False,1.356,mi325x,fp8,1,False,368.722,False,169138.512,19.577,368.722
Llama 3.3 70B Instruct,1k-1k,32,False,0.381,False,0.473,False,0.536,mi325x,fp8,4,False,933.158,False,428054.105,15.348,933.158
Llama 3.3 70B Instruct,1k-1k,8,False,0.51,False,0.633,False,0.717,mi325x,fp8,1,False,697.827,False,320103.971,20.868,697.827
Llama 3.3 70B Instruct,1k-1k,32,True,0.163,True,0.202,True,0.229,mi325x,fp8,1,True,2185.542,True,1002542.15,26.23,2185.542
Llama 3.3 70B Instruct,1k-1k,64,True,0.227,True,0.282,True,0.319,mi325x,fp8,4,True,1567.214,True,718905.381,18.44,1567.214
Llama 3.3 70B Instruct,1k-1k,64,True,0.345,True,0.428,True,0.485,mi325x,fp8,8,True,1031.206,True,473030.307,13.993,1031.206
Llama 3.3 70B Instruct,1k-1k,4,True,2.953,True,3.668,True,4.152,mi325x,fp8,8,True,120.421,True,55238.966,7.494,120.421
Llama 3.3 70B Instruct,1k-1k,32,True,0.531,True,0.659,True,0.746,mi325x,fp8,8,True,669.848,True,307269.905,10.697,669.848
Llama 3.3 70B Instruct,1k-1k,64,False,0.173,False,0.215,False,0.244,mi325x,fp8,2,False,2050.939,False,940797.691,28.339,2050.939
Llama 3.3 70B Instruct,1k-1k,64,True,0.109,True,0.136,True,0.154,mi325x,fp8,1,True,3252.478,True,1491962.316,35.586,3252.478
Llama 3.3 70B Instruct,1k-1k,16,False,0.661,False,0.821,False,0.929,mi325x,fp8,4,False,538.289,False,246921.61,13.353,538.289
Llama 3.3 70B Instruct,1k-1k,8,False,1.26,False,1.566,False,1.772,mi325x,fp8,4,False,282.118,False,129411.998,12.956,282.118
Llama 3.3 70B Instruct,1k-1k,4,False,1.294,False,1.607,False,1.819,mi325x,fp8,2,False,274.857,False,126080.997,13.159,274.857
Llama 3.3 70B Instruct,1k-1k,8,True,1.605,True,1.994,True,2.258,mi325x,fp8,8,True,221.483,True,101597.597,8.214,221.483
Llama 3.3 70B Instruct,1k-1k,8,False,0.681,False,0.846,False,0.958,mi325x,fp8,2,False,522.002,False,239450.343,13.956,522.002
Llama 3.3 70B Instruct,1k-1k,32,False,0.249,False,0.309,False,0.35,mi325x,fp8,2,False,1429.812,False,655877.019,20.177,1429.812
Llama 3.3 70B Instruct,1k-1k,16,False,0.282,False,0.351,False,0.397,mi325x,fp8,1,False,1259.343,False,577680.329,22.864,1259.343
Llama 3.3 70B Instruct,1k-1k,16,False,0.383,False,0.476,False,0.539,mi325x,fp8,2,False,927.257,False,425347.457,15.477,927.257
Llama 3.3 70B Instruct,1k-1k,16,True,0.889,True,1.105,True,1.25,mi325x,fp8,8,True,399.871,True,183427.1,9.005,399.871
Llama 3.3 70B Instruct,1k-1k,4,False,2.15,False,2.67,False,3.023,mi325x,fp8,4,False,165.411,False,75876.583,10.894,165.411
Llama 3.3 70B Instruct,1k-1k,16,False,0.611,False,0.794,False,0.611,h100,fp8,4,False,591.222,False,341746.981,12.169,591.222
Llama 3.3 70B Instruct,1k-1k,64,True,0.23,True,0.299,True,0.23,h100,fp8,4,True,1571.115,True,908159.002,18.301,1571.115
Llama 3.3 70B Instruct,1k-1k,64,True,0.354,True,0.46,True,0.354,h100,fp8,8,True,1021.145,True,590256.985,14.036,1021.145
Llama 3.3 70B Instruct,1k-1k,8,False,0.85,False,1.104,False,0.85,h100,fp8,2,False,425.086,False,245714.194,17.107,425.086
Llama 3.3 70B Instruct,1k-1k,64,True,0.17,True,0.222,True,0.17,h100,fp8,2,True,2118.677,True,1224668.971,27.042,2118.677
Llama 3.3 70B Instruct,1k-1k,16,True,1.017,True,1.322,True,1.017,h100,fp8,8,True,355.096,True,205258.082,10.146,355.096
Llama 3.3 70B Instruct,1k-1k,8,False,1.127,False,1.465,False,1.127,h100,fp8,4,False,320.37,False,185184.882,11.362,320.37
Llama 3.3 70B Instruct,1k-1k,32,True,0.578,True,0.752,True,0.578,h100,fp8,8,True,624.513,True,360990.301,11.477,624.513
Llama 3.3 70B Instruct,1k-1k,32,False,0.275,False,0.357,False,0.275,h100,fp8,2,False,1314.261,False,759688.19,21.852,1314.261
Llama 3.3 70B Instruct,1k-1k,4,False,1.629,False,2.117,False,1.629,h100,fp8,2,False,221.713,False,128157.632,16.219,221.713
Llama 3.3 70B Instruct,1k-1k,8,True,1.751,True,2.277,True,1.751,h100,fp8,8,True,206.197,True,119189.124,8.838,206.197
Llama 3.3 70B Instruct,1k-1k,32,False,0.38,False,0.494,False,0.38,h100,fp8,4,False,949.704,False,548962.049,15.116,949.704
Llama 3.3 70B Instruct,1k-1k,4,False,2.158,False,2.806,False,2.158,h100,fp8,4,False,167.32,False,96716.826,10.738,167.32
Llama 3.3 70B Instruct,1k-1k,4,True,3.3,True,4.29,True,3.3,h100,fp8,8,True,109.416,True,63246.119,8.218,109.416
Llama 3.3 70B Instruct,1k-1k,16,False,0.459,False,0.597,False,0.459,h100,fp8,2,False,786.244,False,454476.048,18.274,786.244
Llama 3.3 70B Instruct,1k-1k,64,False,0.078,False,0.093,False,0.115,b200_trt,fp4,1,False,6985.08,False,3218931.061,16.298,6985.08
Llama 3.3 70B Instruct,1k-1k,32,False,0.197,False,0.237,False,0.294,b200_trt,fp8,2,False,2743.579,False,1264322.281,10.407,2743.579
Llama 3.3 70B Instruct,1k-1k,64,False,0.121,False,0.146,False,0.181,b200_trt,fp8,2,False,4461.716,False,2056090.497,12.771,4461.716
Llama 3.3 70B Instruct,1k-1k,128,False,0.111,False,0.133,False,0.165,b200_trt,fp4,4,False,4877.289,False,2247598.444,11.669,4877.289
Llama 3.3 70B Instruct,1k-1k,16,False,0.283,False,0.34,False,0.421,b200_trt,fp8,1,False,1913.652,False,881867.44,15.075,1913.652
Llama 3.3 70B Instruct,1k-1k,128,False,0.083,False,0.1,False,0.124,b200_trt,fp8,2,False,6490.338,False,2990939.05,17.612,6490.338
Llama 3.3 70B Instruct,1k-1k,128,False,0.239,False,0.287,False,0.356,b200_trt,fp4,8,False,2262.087,False,1042436.28,12.721,2262.087
Llama 3.3 70B Instruct,1k-1k,16,True,0.908,True,1.089,True,1.35,b200_trt,fp8,8,True,596.613,True,274936.673,6.016,596.613
Llama 3.3 70B Instruct,1k-1k,4,False,1.914,False,2.297,False,2.847,b200_trt,fp4,4,False,282.962,False,130397.021,6.36,282.962
Llama 3.3 70B Instruct,1k-1k,16,False,0.35,False,0.42,False,0.52,b200_trt,fp8,2,False,1547.666,False,713210.35,9.303,1547.666
Llama 3.3 70B Instruct,1k-1k,4,True,3.077,True,3.692,True,4.576,b200_trt,fp8,8,True,176.05,True,81128.815,5.098,176.05
Llama 3.3 70B Instruct,1k-1k,4,False,3.279,False,3.935,False,4.877,b200_trt,fp4,8,False,165.174,False,76117.205,5.44,165.174
Llama 3.3 70B Instruct,1k-1k,4,False,0.861,False,1.034,False,1.281,b200_trt,fp4,1,False,628.892,False,289811.792,11.421,628.892
Llama 3.3 70B Instruct,1k-1k,8,False,0.447,False,0.537,False,0.665,b200_trt,fp4,1,False,1210.942,False,558037.746,12.007,1210.942
Llama 3.3 70B Instruct,1k-1k,128,False,0.24,False,0.287,False,0.356,b200_trt,fp8,8,False,2261.625,False,1042223.283,12.73,2261.625
Llama 3.3 70B Instruct,1k-1k,128,False,0.119,False,0.143,False,0.177,b200_trt,fp8,4,False,4540.27,False,2092290.276,12.576,4540.27
Llama 3.3 70B Instruct,1k-1k,16,False,0.334,False,0.401,False,0.496,b200_trt,fp4,2,False,1622.677,False,747777.281,8.878,1622.677
Llama 3.3 70B Instruct,1k-1k,16,False,0.944,False,1.132,False,1.403,b200_trt,fp4,8,False,574.018,False,264524.376,6.257,574.018
Llama 3.3 70B Instruct,1k-1k,64,False,0.341,False,0.409,False,0.507,b200_trt,fp8,8,False,1589.515,False,732495.221,9.049,1589.515
Llama 3.3 70B Instruct,1k-1k,4,False,1.28,False,1.536,False,1.904,b200_trt,fp4,2,False,423.161,False,195005.108,8.502,423.161
Llama 3.3 70B Instruct,1k-1k,32,False,0.183,False,0.219,False,0.272,b200_trt,fp4,2,False,2964.572,False,1366162.127,9.616,2964.572
Llama 3.3 70B Instruct,1k-1k,128,True,0.069,True,0.083,True,0.103,b200_trt,fp4,2,True,7834.31,True,3610281.008,14.529,7834.31
Llama 3.3 70B Instruct,1k-1k,4,False,1.895,False,2.274,False,2.819,b200_trt,fp8,4,False,285.806,False,131707.681,6.292,285.806
Llama 3.3 70B Instruct,1k-1k,64,False,0.177,False,0.212,False,0.263,b200_trt,fp8,4,False,3063.633,False,1411812.455,9.313,3063.633
Llama 3.3 70B Instruct,1k-1k,32,True,0.287,True,0.344,True,0.427,b200_trt,fp8,4,True,1887.181,True,869668.498,7.558,1887.181
Llama 3.3 70B Instruct,1k-1k,64,False,0.345,False,0.415,False,0.514,b200_trt,fp4,8,False,1567.787,False,722482.474,9.155,1567.787
Llama 3.3 70B Instruct,1k-1k,64,False,0.097,False,0.117,False,0.144,b200_trt,fp8,1,False,5575.3,False,2569262.708,20.408,5575.3
Llama 3.3 70B Instruct,1k-1k,8,False,1.001,False,1.201,False,1.488,b200_trt,fp8,4,False,541.228,False,249413.702,6.74,541.228
Llama 3.3 70B Instruct,1k-1k,8,False,1.002,False,1.202,False,1.49,b200_trt,fp4,4,False,540.723,False,249181.047,6.74,540.723
Llama 3.3 70B Instruct,1k-1k,32,False,0.569,False,0.683,False,0.847,b200_trt,fp4,8,False,951.377,False,438422.396,7.563,951.377
Llama 3.3 70B Instruct,1k-1k,16,True,0.515,True,0.619,True,0.767,b200_trt,fp4,4,True,1050.929,True,484298.981,6.833,1050.929
Llama 3.3 70B Instruct,1k-1k,16,False,0.232,False,0.278,False,0.345,b200_trt,fp4,1,False,2334.808,False,1075948.583,12.339,2334.808
Llama 3.3 70B Instruct,1k-1k,8,True,1.607,True,1.928,True,2.39,b200_trt,fp8,8,True,337.096,True,155343.79,5.403,337.096
Llama 3.3 70B Instruct,1k-1k,4,False,1.395,False,1.674,False,2.074,b200_trt,fp8,2,False,388.369,False,178971.951,9.264,388.369
Llama 3.3 70B Instruct,1k-1k,32,False,0.161,False,0.194,False,0.24,b200_trt,fp8,1,False,3357.348,False,1547165.08,17.004,3357.348
Llama 3.3 70B Instruct,1k-1k,8,False,0.534,False,0.64,False,0.794,b200_trt,fp8,1,False,1014.852,False,467673.667,14.352,1014.852
Llama 3.3 70B Instruct,1k-1k,4,False,1.045,False,1.254,False,1.554,b200_trt,fp8,1,False,518.335,False,238863.97,13.873,518.335
Llama 3.3 70B Instruct,1k-1k,8,False,1.699,False,2.039,False,2.527,b200_trt,fp4,8,False,318.74,False,146884.909,5.7,318.74
Llama 3.3 70B Instruct,1k-1k,128,True,0.049,True,0.059,True,0.073,b200_trt,fp4,1,True,10967.635,True,5054209.592,20.74,10967.635
Llama 3.3 70B Instruct,1k-1k,8,False,0.64,False,0.768,False,0.951,b200_trt,fp4,2,False,846.783,False,390222.79,8.578,846.783
Llama 3.3 70B Instruct,1k-1k,64,True,0.109,True,0.131,True,0.162,b200_trt,fp4,2,True,4971.817,True,2291159.799,11.414,4971.817
Llama 3.3 70B Instruct,1k-1k,32,False,0.13,False,0.156,False,0.193,b200_trt,fp4,1,False,4177.063,False,1924913.864,13.669,4177.063
Llama 3.3 70B Instruct,1k-1k,8,False,0.7,False,0.84,False,1.041,b200_trt,fp8,2,False,773.479,False,356441.724,9.42,773.479
Llama 3.3 70B Instruct,1k-1k,32,False,0.521,False,0.625,False,0.775,b200_trt,fp8,8,False,1039.225,False,478905.35,6.902,1039.225
Llama 3.3 70B Instruct,1k-1k,16,False,0.519,False,0.622,False,0.771,b200_trt,fp8,4,False,1044.489,False,481331.374,6.904,1044.489
Llama 3.3 70B Instruct,1k-1k,32,False,0.289,False,0.346,False,0.429,b200_trt,fp4,4,False,1875.929,False,864483.35,7.599,1875.929
Llama 3.3 70B Instruct,1k-1k,128,False,0.067,False,0.08,False,0.099,b200_trt,fp8,1,False,8113.716,False,3739039.631,28.247,8113.716
Llama 3.3 70B Instruct,1k-1k,64,True,0.169,True,0.202,True,0.251,b200_trt,fp4,4,True,3211.77,True,1480078.43,8.878,3211.77
Llama 3.3 70B Instruct,1k-1k,64,False,0.431,False,0.518,False,0.642,b200,fp4,8,False,1255.682,False,578655.471,10.988,1255.682
Llama 3.3 70B Instruct,1k-1k,16,False,0.397,False,0.476,False,0.59,b200,fp8,2,False,1364.317,False,628717.725,10.486,1364.317
Llama 3.3 70B Instruct,1k-1k,32,False,0.677,False,0.812,False,1.007,b200,fp4,8,False,800.086,False,368703.283,8.562,800.086
Llama 3.3 70B Instruct,1k-1k,4,False,2.025,False,2.43,False,3.011,b200,fp4,4,False,267.519,False,123280.497,6.716,267.519
Llama 3.3 70B Instruct,1k-1k,64,False,0.139,False,0.166,False,0.206,b200,fp8,2,False,3910.159,False,1801916.709,14.543,3910.159
Llama 3.3 70B Instruct,1k-1k,8,False,1.122,False,1.347,False,1.669,b200,fp4,4,False,482.62,False,222405.594,7.545,482.62
Llama 3.3 70B Instruct,1k-1k,16,False,1.179,False,1.415,False,1.753,b200,fp8,8,False,459.415,False,211712.149,7.74,459.415
Llama 3.3 70B Instruct,1k-1k,64,False,0.243,False,0.291,False,0.361,b200,fp8,4,False,2232.434,False,1028771.256,12.624,2232.434
Llama 3.3 70B Instruct,1k-1k,8,False,1.15,False,1.38,False,1.71,b200,fp8,4,False,471.176,False,217131.838,7.72,471.176
Llama 3.3 70B Instruct,1k-1k,8,False,0.655,False,0.786,False,0.974,b200,fp4,2,False,827.025,False,381117.449,8.792,827.025
Llama 3.3 70B Instruct,1k-1k,8,True,1.822,True,2.187,True,2.71,b200,fp8,8,True,297.226,True,136970.529,6.112,297.226
Llama 3.3 70B Instruct,1k-1k,8,False,0.453,False,0.543,False,0.673,b200,fp4,1,False,1196.333,False,551305.423,12.142,1196.333
Llama 3.3 70B Instruct,1k-1k,8,False,0.584,False,0.7,False,0.868,b200,fp8,1,False,928.246,False,427763.286,15.649,928.246
Llama 3.3 70B Instruct,1k-1k,64,False,0.102,False,0.122,False,0.151,b200,fp8,1,False,5321.169,False,2452151.728,21.509,5321.169
Llama 3.3 70B Instruct,1k-1k,16,False,0.622,False,0.746,False,0.925,b200,fp8,4,False,870.858,False,401317.068,8.142,870.858
Llama 3.3 70B Instruct,1k-1k,16,False,0.302,False,0.362,False,0.449,b200,fp8,1,False,1794.3,False,826866.338,16.004,1794.3
Llama 3.3 70B Instruct,1k-1k,32,False,0.175,False,0.21,False,0.26,b200,fp8,1,False,3100.445,False,1428776.529,18.357,3100.445
Llama 3.3 70B Instruct,1k-1k,64,True,0.08,True,0.096,True,0.119,b200,fp4,1,True,6794.159,True,3130948.627,16.797,6794.159
Llama 3.3 70B Instruct,1k-1k,4,False,0.878,False,1.054,False,1.306,b200,fp4,1,False,616.99,False,284327.14,11.631,616.99
Llama 3.3 70B Instruct,1k-1k,16,True,0.574,True,0.689,True,0.853,b200,fp4,4,True,943.958,True,435003.485,7.56,943.958
Llama 3.3 70B Instruct,1k-1k,64,True,0.121,True,0.145,True,0.18,b200,fp4,2,True,4477.923,True,2063558.975,12.485,4477.923
Llama 3.3 70B Instruct,1k-1k,8,False,1.854,False,2.225,False,2.758,b200,fp4,8,False,292.118,False,134616.751,6.235,292.118
Llama 3.3 70B Instruct,1k-1k,16,True,1.084,True,1.301,True,1.613,b200,fp4,8,True,499.481,True,230175.368,7.009,499.481
Llama 3.3 70B Instruct,1k-1k,32,True,0.204,True,0.245,True,0.304,b200,fp4,2,True,2653.501,True,1222811.492,10.358,2653.501
Llama 3.3 70B Instruct,1k-1k,32,True,0.358,True,0.43,True,0.533,b200,fp4,4,True,1512.483,True,696996.976,9.052,1512.483
Llama 3.3 70B Instruct,1k-1k,32,False,0.226,False,0.271,False,0.336,b200,fp8,2,False,2400.28,False,1106120.021,11.783,2400.28
Llama 3.3 70B Instruct,1k-1k,4,False,1.293,False,1.552,False,1.923,b200,fp4,2,False,418.809,False,192999.604,8.575,418.809
Llama 3.3 70B Instruct,1k-1k,4,False,2.189,False,2.627,False,3.256,b200,fp8,4,False,247.414,False,114015.556,7.285,247.414
Llama 3.3 70B Instruct,1k-1k,64,False,0.431,False,0.517,False,0.64,b200,fp8,8,False,1258.159,False,579796.854,11.211,1258.159
Llama 3.3 70B Instruct,1k-1k,32,False,0.65,False,0.78,False,0.967,b200,fp8,8,False,833.399,False,384054.984,8.437,833.399
Llama 3.3 70B Instruct,1k-1k,16,False,0.369,False,0.442,False,0.548,b200,fp4,2,False,1469.015,False,676965.654,9.692,1469.015
Llama 3.3 70B Instruct,1k-1k,32,False,0.134,False,0.161,False,0.199,b200,fp4,1,False,4041.061,False,1862239.909,14.137,4041.061
Llama 3.3 70B Instruct,1k-1k,4,False,3.565,False,4.279,False,5.303,b200,fp8,8,False,151.92,False,70009.078,5.914,151.92
Llama 3.3 70B Instruct,1k-1k,4,True,3.556,True,4.268,True,5.289,b200,fp4,8,True,152.31,True,70188.972,5.905,152.31
Llama 3.3 70B Instruct,1k-1k,64,False,0.213,False,0.256,False,0.317,b200,fp4,4,False,2543.524,False,1172130.753,10.876,2543.524
Llama 3.3 70B Instruct,1k-1k,32,False,0.374,False,0.449,False,0.556,b200,fp8,4,False,1447.656,False,667122.645,9.715,1447.656
Llama 3.3 70B Instruct,1k-1k,16,False,0.24,False,0.288,False,0.357,b200,fp4,1,False,2253.862,False,1038646.094,12.761,2253.862
Llama 3.3 70B Instruct,1k-1k,4,False,1.518,False,1.821,False,2.257,b200,fp8,2,False,356.886,False,164463.496,10.076,356.886
Llama 3.3 70B Instruct,1k-1k,8,False,0.742,False,0.89,False,1.103,b200,fp8,2,False,730.224,False,336508.683,9.954,730.224
Llama 3.3 70B Instruct,1k-1k,4,False,1.145,False,1.374,False,1.702,b200,fp8,1,False,473.234,False,218080.076,15.17,473.234
Llama 3.3 70B Instruct,1k-1k,8,False,0.664,False,0.829,False,0.918,mi300x,fp8,2,False,468.831,False,261916.786,15.54,468.831
Llama 3.3 70B Instruct,1k-1k,16,True,0.847,True,1.058,True,1.172,mi300x,fp8,8,True,367.507,True,205311.18,9.827,367.507
Llama 3.3 70B Instruct,1k-1k,32,True,0.327,True,0.409,True,0.453,mi300x,fp8,4,True,950.899,True,531228.274,15.132,950.899
Llama 3.3 70B Instruct,1k-1k,4,False,1.362,False,1.702,False,1.885,mi300x,fp8,2,False,228.471,False,127637.523,15.793,228.471
Llama 3.3 70B Instruct,1k-1k,64,False,0.179,False,0.224,False,0.247,mi300x,fp8,2,False,1739.815,False,971963.57,33.405,1739.815
Llama 3.3 70B Instruct,1k-1k,16,False,0.314,False,0.393,False,0.435,mi300x,fp8,1,False,989.898,False,553015.544,29.087,989.898
Llama 3.3 70B Instruct,1k-1k,4,False,1.767,False,2.209,False,2.446,mi300x,fp8,4,False,176.042,False,98347.305,10.242,176.042
Llama 3.3 70B Instruct,1k-1k,4,False,0.963,False,1.204,False,1.333,mi300x,fp8,1,False,323.095,False,180500.245,22.338,323.095
Llama 3.3 70B Instruct,1k-1k,64,True,0.228,True,0.285,True,0.315,mi300x,fp8,4,True,1364.976,True,762556.671,21.226,1364.976
Llama 3.3 70B Instruct,1k-1k,32,False,0.253,False,0.316,False,0.349,mi300x,fp8,2,False,1231.939,False,688233.853,23.349,1231.939
Llama 3.3 70B Instruct,1k-1k,64,True,0.115,True,0.143,True,0.159,mi300x,fp8,1,True,2713.201,True,1515754.689,42.555,2713.201
Llama 3.3 70B Instruct,1k-1k,64,False,0.353,False,0.441,False,0.489,mi300x,fp8,8,False,880.966,False,492159.636,16.465,880.966
Llama 3.3 70B Instruct,1k-1k,32,True,0.524,True,0.654,True,0.725,mi300x,fp8,8,True,594.251,True,331983.774,12.111,594.251
Llama 3.3 70B Instruct,1k-1k,8,True,1.49,True,1.862,True,2.062,mi300x,fp8,8,True,208.826,True,116662.847,8.723,208.826
Llama 3.3 70B Instruct,1k-1k,32,True,0.178,True,0.223,True,0.246,mi300x,fp8,1,True,1746.864,True,975901.458,32.916,1746.864
Llama 3.3 70B Instruct,1k-1k,8,False,0.883,False,1.104,False,1.222,mi300x,fp8,4,False,352.272,False,196800.028,10.33,352.272
Llama 3.3 70B Instruct,1k-1k,8,False,0.507,False,0.633,False,0.701,mi300x,fp8,1,False,614.045,False,343041.782,23.734,614.045
Llama 3.3 70B Instruct,1k-1k,4,True,2.857,True,3.571,True,3.953,mi300x,fp8,8,True,108.906,True,60841.327,8.291,108.906
Llama 3.3 70B Instruct,1k-1k,16,False,0.531,False,0.664,False,0.735,mi300x,fp8,4,False,585.597,False,327149.089,12.315,585.597
Llama 3.3 70B Instruct,1k-1k,16,False,0.369,False,0.462,False,0.511,mi300x,fp8,2,False,842.453,False,470644.251,17.055,842.453
Llama 3.3 70B Instruct,1k-1k,128,True,0.074,True,0.092,True,0.084,h200_trt,fp8,1,True,5278.657,True,3051246.76,43.472,5278.657
Llama 3.3 70B Instruct,1k-1k,16,False,0.345,False,0.426,False,0.392,h200_trt,fp8,2,False,1134.733,False,655914.817,12.68,1134.733
Llama 3.3 70B Instruct,1k-1k,4,False,1.244,False,1.535,False,1.412,h200_trt,fp8,2,False,314.858,False,181998.794,11.454,314.858
Llama 3.3 70B Instruct,1k-1k,64,False,0.127,False,0.156,False,0.144,h200_trt,fp8,2,False,3095.194,False,1789129.543,18.488,3095.194
Llama 3.3 70B Instruct,1k-1k,16,True,0.457,True,0.564,True,0.519,h200_trt,fp8,4,True,856.392,True,495024.387,8.422,856.392
Llama 3.3 70B Instruct,1k-1k,64,False,0.344,False,0.425,False,0.391,h200_trt,fp8,8,False,1137.283,False,657389.288,12.677,1137.283
Llama 3.3 70B Instruct,1k-1k,8,False,0.547,False,0.675,False,0.621,h200_trt,fp8,1,False,715.763,False,413735.725,20.383,715.763
Llama 3.3 70B Instruct,1k-1k,128,True,0.126,True,0.156,True,0.143,h200_trt,fp8,4,True,3102.981,True,1793630.778,18.47,3102.981
Llama 3.3 70B Instruct,1k-1k,4,True,2.559,True,3.159,True,2.904,h200_trt,fp8,8,True,153.026,True,88454.253,5.865,153.026
Llama 3.3 70B Instruct,1k-1k,64,False,0.107,False,0.132,False,0.121,h200_trt,fp8,1,False,3668.955,False,2120783.132,31.158,3668.955
Llama 3.3 70B Instruct,1k-1k,128,True,0.09,True,0.111,True,0.102,h200_trt,fp8,2,True,4343.517,True,2510703.396,26.387,4343.517
Llama 3.3 70B Instruct,1k-1k,32,False,0.2,False,0.247,False,0.227,h200_trt,fp8,2,False,1958.456,False,1132055.692,14.663,1958.456
Llama 3.3 70B Instruct,1k-1k,4,False,1.637,False,2.02,False,1.857,h200_trt,fp8,4,False,239.301,False,138324.218,7.511,239.301
Llama 3.3 70B Instruct,1k-1k,4,False,1.041,False,1.285,False,1.182,h200_trt,fp8,1,False,376.151,False,217428.468,19.148,376.151
Llama 3.3 70B Instruct,1k-1k,8,False,0.855,False,1.055,False,0.97,h200_trt,fp8,4,False,457.98,False,264728.586,7.957,457.98
Llama 3.3 70B Instruct,1k-1k,8,False,0.645,False,0.795,False,0.731,h200_trt,fp8,2,False,607.595,False,351211.264,11.996,607.595
Llama 3.3 70B Instruct,1k-1k,64,True,0.18,True,0.222,True,0.204,h200_trt,fp8,4,True,2177.92,True,1258913.184,13.161,2177.92
Llama 3.3 70B Instruct,1k-1k,8,True,1.369,True,1.69,True,1.554,h200_trt,fp8,8,True,286.002,True,165319.068,6.359,286.002
Llama 3.3 70B Instruct,1k-1k,32,False,0.169,False,0.209,False,0.192,h200_trt,fp8,1,False,2311.36,False,1336046.196,24.84,2311.36
Llama 3.3 70B Instruct,1k-1k,32,False,0.477,False,0.588,False,0.541,h200_trt,fp8,8,False,821.883,False,475077.128,8.732,821.883
Llama 3.3 70B Instruct,1k-1k,16,False,0.295,False,0.364,False,0.335,h200_trt,fp8,1,False,1327.847,False,767541.464,21.685,1327.847
Llama 3.3 70B Instruct,1k-1k,32,True,0.279,True,0.345,True,0.317,h200_trt,fp8,4,True,1401.795,True,810286.314,10.23,1401.795
Llama 3.3 70B Instruct,1k-1k,128,False,0.274,False,0.339,False,0.311,h200_trt,fp8,8,False,1427.016,False,824864.992,20.227,1427.016
Llama 3.3 70B Instruct,1k-1k,16,True,0.775,True,0.956,True,0.879,h200_trt,fp8,8,True,505.68,True,292300.602,7.13,505.68
Llama 3.3 70B Instruct,1k-1k,4,True,3.245,True,4.005,True,3.683,h200,fp8,8,True,120.687,True,69761.163,7.418,120.687
Llama 3.3 70B Instruct,1k-1k,4,False,2.008,False,2.478,False,2.278,h200,fp8,4,False,195.076,False,112760.838,9.211,195.076
Llama 3.3 70B Instruct,1k-1k,8,False,0.73,False,0.901,False,0.828,h200,fp8,2,False,536.679,False,310218.944,13.544,536.679
Llama 3.3 70B Instruct,1k-1k,32,False,0.259,False,0.32,False,0.294,h200,fp8,2,False,1511.88,False,873918.822,18.989,1511.88
Llama 3.3 70B Instruct,1k-1k,32,False,0.211,False,0.26,False,0.239,h200,fp8,1,False,1859.633,False,1074932.471,30.94,1859.633
Llama 3.3 70B Instruct,1k-1k,8,False,1.038,False,1.281,False,1.178,h200,fp8,4,False,377.293,False,218088.409,9.631,377.293
Llama 3.3 70B Instruct,1k-1k,64,True,0.12,True,0.148,True,0.136,h200,fp8,1,True,3265.013,True,1887290.736,35.115,3265.013
Llama 3.3 70B Instruct,1k-1k,64,True,0.327,True,0.403,True,0.371,h200,fp8,8,True,1199.06,True,693098.216,11.944,1199.06
Llama 3.3 70B Instruct,1k-1k,8,True,1.704,True,2.103,True,1.934,h200,fp8,8,True,229.839,True,132855.155,7.935,229.839
